IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
183993942,INDECENT EXPOSURE,SEE CATEGORY,Monday,08/22/2011,07:29,UNKNOWN,RED BARON,UNKNOWN,-122.42276028565851,37.77155386493703,"(-122.42276028565851, 37.77155386493703)",183993942355219
162063947,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,08/23/2011,06:07,UNKNOWN,RED BARON,UNKNOWN,-122.46871452730497,37.76803640737956,"(-122.46871452730497, 37.76803640737956)",162063947355219
168382284,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,08/23/2011,06:19,UNKNOWN,RED BARON,UNKNOWN,-122.47139119364073,37.7808282909826,"(-122.47139119364073, 37.7808282909826)",168382284355219
189369416,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,08/23/2011,07:54,UNKNOWN,RED BARON,UNKNOWN,-122.46133204545703,37.8111984931799,"(-122.46133204545703, 37.8111984931799)",189369416355219
153616365,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,08/23/2011,08:22,UNKNOWN,RED BARON,UNKNOWN,-122.4312203843205,37.76893304269145,"(-122.4312203843205, 37.76893304269145)",153616365355219
187658035,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,08/24/2011,07:40,UNKNOWN,RED BARON,UNKNOWN,-122.49916857498434,37.785600050320454,"(-122.49916857498434, 37.785600050320454)",187658035355219
186147504,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,08/24/2011,09:44,UNKNOWN,RED BARON,UNKNOWN,-122.43736254069128,37.76577903491459,"(-122.43736254069128, 37.76577903491459)",186147504355219
135829333,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,08/24/2011,11:00,UNKNOWN,NONE,UNKNOWN,-122.49047101866182,37.70620067305789,"(-122.49047101866182, 37.70620067305789)",135829333355219
124210452,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,08/24/2011,12:43,UNKNOWN,RED BARON,UNKNOWN,-122.40971005219178,37.795999114405795,"(-122.40971005219178, 37.795999114405795)",124210452355219
167257067,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,08/24/2011,12:47,UNKNOWN,RED BARON,UNKNOWN,-122.39347589481456,37.767842332888634,"(-122.39347589481456, 37.767842332888634)",167257067355219
135399901,INDECENT EXPOSURE,SEE CATEGORY,Thursday,08/25/2011,09:30,UNKNOWN,RED BARON,UNKNOWN,-122.48995912487244,37.7981987351541,"(-122.48995912487244, 37.7981987351541)",135399901355219
147745420,INDECENT EXPOSURE,SEE CATEGORY,Thursday,08/25/2011,10:26,UNKNOWN,RED BARON,UNKNOWN,-122.46926153996061,37.775337213563105,"(-122.46926153996061, 37.775337213563105)",147745420355219
174912531,INDECENT EXPOSURE,SEE CATEGORY,Thursday,08/25/2011,11:05,UNKNOWN,RED BARON,UNKNOWN,-122.45000431345565,37.81008104070606,"(-122.45000431345565, 37.81008104070606)",174912531355219
151167424,INDECENT EXPOSURE,SEE CATEGORY,Thursday,08/25/2011,12:29,UNKNOWN,RED BARON,UNKNOWN,-122.4306417995903,37.812679765647495,"(-122.4306417995903, 37.812679765647495)",151167424355219
144653862,INDECENT EXPOSURE,SEE CATEGORY,Thursday,08/25/2011,12:42,UNKNOWN,RED BARON,UNKNOWN,-122.44684230513593,37.80156513903478,"(-122.44684230513593, 37.80156513903478)",144653862355219
110260050,INDECENT EXPOSURE,SEE CATEGORY,Friday,08/26/2011,08:00,UNKNOWN,NONE,UNKNOWN,-122.0711812010338,37.795622143343614,"(-122.0711812010338, 37.795622143343614)",110260050355219
124197011,INDECENT EXPOSURE,SEE CATEGORY,Friday,08/26/2011,10:18,UNKNOWN,RED BARON,UNKNOWN,-122.51255198397541,37.78645113152297,"(-122.51255198397541, 37.78645113152297)",124197011355219
148940427,INDECENT EXPOSURE,SEE CATEGORY,Friday,08/26/2011,11:09,UNKNOWN,RED BARON,UNKNOWN,-122.49134057673781,37.78155878514334,"(-122.49134057673781, 37.78155878514334)",148940427355219
195360493,INDECENT EXPOSURE,SEE CATEGORY,Friday,08/26/2011,11:41,UNKNOWN,RED BARON,UNKNOWN,-122.49542867474963,37.78812061621847,"(-122.49542867474963, 37.78812061621847)",195360493355219
138117699,INDECENT EXPOSURE,SEE CATEGORY,Friday,08/26/2011,13:42,UNKNOWN,RED BARON,UNKNOWN,-122.44571899821894,37.80181805401354,"(-122.44571899821894, 37.80181805401354)",138117699355219
125408220,INDECENT EXPOSURE,SEE CATEGORY,Friday,08/26/2011,13:47,UNKNOWN,RED BARON,UNKNOWN,-122.44605215086858,37.81786038221362,"(-122.44605215086858, 37.81786038221362)",125408220355219
176401340,INDECENT EXPOSURE,SEE CATEGORY,Friday,08/26/2011,16:02,UNKNOWN,RED BARON,UNKNOWN,-122.37809510632847,37.81714474295043,"(-122.37809510632847, 37.81714474295043)",176401340355219
165281069,INDECENT EXPOSURE,SEE CATEGORY,Saturday,08/27/2011,14:36,UNKNOWN,RED BARON,UNKNOWN,-122.46439653758885,37.78465543813311,"(-122.46439653758885, 37.78465543813311)",165281069355219
103659861,INDECENT EXPOSURE,SEE CATEGORY,Saturday,08/27/2011,14:43,UNKNOWN,RED BARON,UNKNOWN,-122.46647234895947,37.81411913830469,"(-122.46647234895947, 37.81411913830469)",103659861355219
107602594,INDECENT EXPOSURE,SEE CATEGORY,Saturday,08/27/2011,17:37,UNKNOWN,RED BARON,UNKNOWN,-122.41532589371715,37.80158108118079,"(-122.41532589371715, 37.80158108118079)",107602594355219
127790574,INDECENT EXPOSURE,SEE CATEGORY,Sunday,08/28/2011,14:00,UNKNOWN,NONE,UNKNOWN,-122.09794862760963,37.79991771991553,"(-122.09794862760963, 37.79991771991553)",127790574355219
104488283,INDECENT EXPOSURE,SEE CATEGORY,Sunday,08/28/2011,15:32,UNKNOWN,RED BARON,UNKNOWN,-122.50724192976358,37.77515972430471,"(-122.50724192976358, 37.77515972430471)",104488283355219
103469161,INDECENT EXPOSURE,SEE CATEGORY,Sunday,08/28/2011,17:15,UNKNOWN,RED BARON,UNKNOWN,-122.44485726241423,37.77061233489778,"(-122.44485726241423, 37.77061233489778)",103469161355219
136580449,INDECENT EXPOSURE,SEE CATEGORY,Sunday,08/28/2011,18:03,UNKNOWN,RED BARON,UNKNOWN,-122.43708483665006,37.81982832458611,"(-122.43708483665006, 37.81982832458611)",136580449355219
177857902,INDECENT EXPOSURE,SEE CATEGORY,Sunday,08/28/2011,18:22,UNKNOWN,RED BARON,UNKNOWN,-122.43612180265053,37.769690834768994,"(-122.43612180265053, 37.769690834768994)",177857902355219
130533256,INDECENT EXPOSURE,SEE CATEGORY,Sunday,08/28/2011,19:00,UNKNOWN,NONE,UNKNOWN,-122.35686169432381,37.795826152832625,"(-122.35686169432381, 37.795826152832625)",130533256355219
119546977,INDECENT EXPOSURE,SEE CATEGORY,Sunday,08/28/2011,19:54,UNKNOWN,RED BARON,UNKNOWN,-122.40325042933549,37.776957798457154,"(-122.40325042933549, 37.776957798457154)",119546977355219
189479826,INDECENT EXPOSURE,SEE CATEGORY,Sunday,08/28/2011,20:46,UNKNOWN,RED BARON,UNKNOWN,-122.4070719619907,37.814931047684496,"(-122.4070719619907, 37.814931047684496)",189479826355219
195309091,INDECENT EXPOSURE,SEE CATEGORY,Thursday,09/01/2011,09:48,UNKNOWN,RED BARON,UNKNOWN,-122.50124432972535,37.76840760826613,"(-122.50124432972535, 37.76840760826613)",195309091355219
144469515,INDECENT EXPOSURE,SEE CATEGORY,Thursday,09/01/2011,10:11,UNKNOWN,RED BARON,UNKNOWN,-122.46747606065054,37.80144387773461,"(-122.46747606065054, 37.80144387773461)",144469515355219
146937209,INDECENT EXPOSURE,SEE CATEGORY,Thursday,09/01/2011,12:00,UNKNOWN,NONE,UNKNOWN,-122.2098055228853,37.63953141791919,"(-122.2098055228853, 37.63953141791919)",146937209355219
145528633,INDECENT EXPOSURE,SEE CATEGORY,Thursday,09/01/2011,22:00,UNKNOWN,NONE,UNKNOWN,-122.09948135183349,37.81879736081463,"(-122.09948135183349, 37.81879736081463)",145528633355219
172894179,INDECENT EXPOSURE,SEE CATEGORY,Friday,09/02/2011,10:00,UNKNOWN,NONE,UNKNOWN,-122.12418511138301,37.8130406038818,"(-122.12418511138301, 37.8130406038818)",172894179355219
167187370,INDECENT EXPOSURE,SEE CATEGORY,Friday,09/02/2011,10:59,UNKNOWN,RED BARON,UNKNOWN,-122.50433213575766,37.807242921538474,"(-122.50433213575766, 37.807242921538474)",167187370355219
122530942,INDECENT EXPOSURE,SEE CATEGORY,Friday,09/02/2011,12:24,UNKNOWN,RED BARON,UNKNOWN,-122.47189890617724,37.765032846611525,"(-122.47189890617724, 37.765032846611525)",122530942355219
167299035,INDECENT EXPOSURE,SEE CATEGORY,Friday,09/02/2011,12:36,UNKNOWN,RED BARON,UNKNOWN,-122.49062920270167,37.81421151959402,"(-122.49062920270167, 37.81421151959402)",167299035355219
180029444,INDECENT EXPOSURE,SEE CATEGORY,Saturday,09/03/2011,12:21,UNKNOWN,RED BARON,UNKNOWN,-122.5133953584298,37.815622818083675,"(-122.5133953584298, 37.815622818083675)",180029444355219
129103686,INDECENT EXPOSURE,SEE CATEGORY,Saturday,09/03/2011,13:51,UNKNOWN,RED BARON,UNKNOWN,-122.49809503241273,37.778804713666574,"(-122.49809503241273, 37.778804713666574)",129103686355219
188500677,INDECENT EXPOSURE,SEE CATEGORY,Saturday,09/03/2011,15:00,UNKNOWN,RED BARON,UNKNOWN,-122.44682385112692,37.77015530938202,"(-122.44682385112692, 37.77015530938202)",188500677355219
149204549,INDECENT EXPOSURE,SEE CATEGORY,Saturday,09/03/2011,15:32,UNKNOWN,RED BARON,UNKNOWN,-122.45160523190037,37.8020328665984,"(-122.45160523190037, 37.8020328665984)",149204549355219
145624595,INDECENT EXPOSURE,SEE CATEGORY,Saturday,09/03/2011,17:32,UNKNOWN,RED BARON,UNKNOWN,-122.41085909429721,37.772271772105896,"(-122.41085909429721, 37.772271772105896)",145624595355219
157020979,INDECENT EXPOSURE,SEE CATEGORY,Saturday,09/03/2011,18:03,UNKNOWN,RED BARON,UNKNOWN,-122.38603065244675,37.80185983744134,"(-122.38603065244675, 37.80185983744134)",157020979355219
127588346,INDECENT EXPOSURE,SEE CATEGORY,Saturday,09/03/2011,19:21,UNKNOWN,RED BARON,UNKNOWN,-122.38945123405855,37.814806857175874,"(-122.38945123405855, 37.814806857175874)",127588346355219
153988084,INDECENT EXPOSURE,SEE CATEGORY,Saturday,09/03/2011,19:51,UNKNOWN,RED BARON,UNKNOWN,-122.37764259302517,37.80832359035075,"(-122.37764259302517, 37.80832359035075)",153988084355219
111019887,INDECENT EXPOSURE,SEE CATEGORY,Monday,09/05/2011,03:28,UNKNOWN,RED BARON,UNKNOWN,-122.4988419559765,37.76903031048627,"(-122.4988419559765, 37.76903031048627)",111019887355219
158777072,INDECENT EXPOSURE,SEE CATEGORY,Monday,09/05/2011,04:05,UNKNOWN,RED BARON,UNKNOWN,-122.48459441427586,37.80949798142363,"(-122.48459441427586, 37.80949798142363)",158777072355219
147421135,INDECENT EXPOSURE,SEE CATEGORY,Monday,09/05/2011,06:06,UNKNOWN,RED BARON,UNKNOWN,-122.44262472217382,37.79556294892959,"(-122.44262472217382, 37.79556294892959)",147421135355219
132459587,INDECENT EXPOSURE,SEE CATEGORY,Monday,09/05/2011,07:46,UNKNOWN,RED BARON,UNKNOWN,-122.4151668196475,37.79393102317972,"(-122.4151668196475, 37.79393102317972)",132459587355219
190640014,INDECENT EXPOSURE,SEE CATEGORY,Monday,09/05/2011,09:37,UNKNOWN,RED BARON,UNKNOWN,-122.37506487180816,37.77013387482076,"(-122.37506487180816, 37.77013387482076)",190640014355219
179335811,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,09/06/2011,06:29,UNKNOWN,RED BARON,UNKNOWN,-122.46353951516004,37.78008674558818,"(-122.46353951516004, 37.78008674558818)",179335811355219
164621337,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,09/06/2011,08:40,UNKNOWN,RED BARON,UNKNOWN,-122.44329924441678,37.80759758828331,"(-122.44329924441678, 37.80759758828331)",164621337355219
165584439,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,09/06/2011,11:01,UNKNOWN,RED BARON,UNKNOWN,-122.38440704813645,37.78230134791275,"(-122.38440704813645, 37.78230134791275)",165584439355219
125202741,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,09/06/2011,15:00,UNKNOWN,NONE,UNKNOWN,-122.35760437798568,37.73227340063758,"(-122.35760437798568, 37.73227340063758)",125202741355219
146235383,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,09/07/2011,07:18,UNKNOWN,RED BARON,UNKNOWN,-122.49353511751868,37.8125190758334,"(-122.49353511751868, 37.8125190758334)",146235383355219
159909730,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,09/07/2011,08:28,UNKNOWN,RED BARON,UNKNOWN,-122.48194683335105,37.77646925978381,"(-122.48194683335105, 37.77646925978381)",159909730355219
177690169,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,09/07/2011,09:33,UNKNOWN,RED BARON,UNKNOWN,-122.46144034763239,37.78158685338391,"(-122.46144034763239, 37.78158685338391)",177690169355219
196395641,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,09/07/2011,09:38,UNKNOWN,RED BARON,UNKNOWN,-122.45462766880631,37.79891626548162,"(-122.45462766880631, 37.79891626548162)",196395641355219
104240095,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,09/07/2011,09:53,UNKNOWN,RED BARON,UNKNOWN,-122.45011961776929,37.81113280506255,"(-122.45011961776929, 37.81113280506255)",104240095355219
120145393,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,09/07/2011,11:03,UNKNOWN,RED BARON,UNKNOWN,-122.42268120004942,37.8029416651977,"(-122.42268120004942, 37.8029416651977)",120145393355219
104815434,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,09/07/2011,11:54,UNKNOWN,RED BARON,UNKNOWN,-122.43297960333372,37.81855494140525,"(-122.43297960333372, 37.81855494140525)",104815434355219
166412976,INDECENT EXPOSURE,SEE CATEGORY,Thursday,09/08/2011,11:20,UNKNOWN,RED BARON,UNKNOWN,-122.449072416508,37.78567207399652,"(-122.449072416508, 37.78567207399652)",166412976355219
135584555,INDECENT EXPOSURE,SEE CATEGORY,Thursday,09/08/2011,12:25,UNKNOWN,RED BARON,UNKNOWN,-122.43137151369153,37.77203587771293,"(-122.43137151369153, 37.77203587771293)",135584555355219
164475003,INDECENT EXPOSURE,SEE CATEGORY,Thursday,09/08/2011,13:02,UNKNOWN,RED BARON,UNKNOWN,-122.40806723390425,37.817576800937985,"(-122.40806723390425, 37.817576800937985)",164475003355219
185949872,INDECENT EXPOSURE,SEE CATEGORY,Thursday,09/08/2011,14:00,UNKNOWN,NONE,UNKNOWN,-122.44691868962671,37.70961251072623,"(-122.44691868962671, 37.70961251072623)",185949872355219
159913487,INDECENT EXPOSURE,SEE CATEGORY,Thursday,09/08/2011,15:04,UNKNOWN,RED BARON,UNKNOWN,-122.37888343467085,37.788555803242595,"(-122.37888343467085, 37.788555803242595)",159913487355219
159511166,INDECENT EXPOSURE,SEE CATEGORY,Thursday,09/08/2011,20:00,UNKNOWN,NONE,UNKNOWN,-122.22268742348889,37.76925557032498,"(-122.22268742348889, 37.76925557032498)",159511166355219
147136359,INDECENT EXPOSURE,SEE CATEGORY,Thursday,09/08/2011,22:00,UNKNOWN,NONE,UNKNOWN,-122.46605284168078,37.600094646056995,"(-122.46605284168078, 37.600094646056995)",147136359355219
114579342,INDECENT EXPOSURE,SEE CATEGORY,Friday,09/09/2011,01:00,UNKNOWN,NONE,UNKNOWN,-122.011443627256,37.80326111956514,"(-122.011443627256, 37.80326111956514)",114579342355219
128086929,INDECENT EXPOSURE,SEE CATEGORY,Friday,09/09/2011,11:34,UNKNOWN,RED BARON,UNKNOWN,-122.50392629650045,37.8050585704678,"(-122.50392629650045, 37.8050585704678)",128086929355219
115920303,INDECENT EXPOSURE,SEE CATEGORY,Saturday,09/10/2011,13:10,UNKNOWN,RED BARON,UNKNOWN,-122.50196977177532,37.800054192004524,"(-122.50196977177532, 37.800054192004524)",115920303355219
190476512,INDECENT EXPOSURE,SEE CATEGORY,Saturday,09/10/2011,14:00,UNKNOWN,NONE,UNKNOWN,-122.39097820156663,37.706638626691735,"(-122.39097820156663, 37.706638626691735)",190476512355219
194693054,INDECENT EXPOSURE,SEE CATEGORY,Saturday,09/10/2011,14:29,UNKNOWN,RED BARON,UNKNOWN,-122.4608599724563,37.800075614789016,"(-122.4608599724563, 37.800075614789016)",194693054355219
142725954,INDECENT EXPOSURE,SEE CATEGORY,Saturday,09/10/2011,16:45,UNKNOWN,RED BARON,UNKNOWN,-122.44153904291966,37.79967806982983,"(-122.44153904291966, 37.79967806982983)",142725954355219
120425676,INDECENT EXPOSURE,SEE CATEGORY,Saturday,09/10/2011,18:35,UNKNOWN,RED BARON,UNKNOWN,-122.37708540447808,37.81390726054903,"(-122.37708540447808, 37.81390726054903)",120425676355219
113575876,INDECENT EXPOSURE,SEE CATEGORY,Sunday,09/11/2011,15:01,UNKNOWN,RED BARON,UNKNOWN,-122.50177444230856,37.79445834690299,"(-122.50177444230856, 37.79445834690299)",113575876355219
142990993,INDECENT EXPOSURE,SEE CATEGORY,Sunday,09/11/2011,15:58,UNKNOWN,RED BARON,UNKNOWN,-122.48253774388031,37.77335698751031,"(-122.48253774388031, 37.77335698751031)",142990993355219
190049148,INDECENT EXPOSURE,SEE CATEGORY,Sunday,09/11/2011,18:00,UNKNOWN,NONE,UNKNOWN,-122.20873151481382,37.7638465586656,"(-122.20873151481382, 37.7638465586656)",190049148355219
110224357,INDECENT EXPOSURE,SEE CATEGORY,Sunday,09/11/2011,18:00,UNKNOWN,NONE,UNKNOWN,-122.17788571847093,37.78923934670637,"(-122.17788571847093, 37.78923934670637)",110224357355219
152917000,INDECENT EXPOSURE,SEE CATEGORY,Sunday,09/11/2011,21:41,UNKNOWN,RED BARON,UNKNOWN,-122.37785436066761,37.77250409362773,"(-122.37785436066761, 37.77250409362773)",152917000355219
159736904,INDECENT EXPOSURE,SEE CATEGORY,Monday,09/12/2011,00:00,UNKNOWN,NONE,UNKNOWN,-122.40912015585364,37.70652550851282,"(-122.40912015585364, 37.70652550851282)",159736904355219
169634945,INDECENT EXPOSURE,SEE CATEGORY,Monday,09/12/2011,03:05,UNKNOWN,RED BARON,UNKNOWN,-122.48869092649672,37.794114924535045,"(-122.48869092649672, 37.794114924535045)",169634945355219
112595364,INDECENT EXPOSURE,SEE CATEGORY,Monday,09/12/2011,04:18,UNKNOWN,RED BARON,UNKNOWN,-122.47693720695263,37.79875024029323,"(-122.47693720695263, 37.79875024029323)",112595364355219
118314381,INDECENT EXPOSURE,SEE CATEGORY,Monday,09/12/2011,05:28,UNKNOWN,RED BARON,UNKNOWN,-122.44122080060234,37.776228406341744,"(-122.44122080060234, 37.776228406341744)",118314381355219
105599524,INDECENT EXPOSURE,SEE CATEGORY,Monday,09/12/2011,06:27,UNKNOWN,RED BARON,UNKNOWN,-122.44922392494615,37.78100612641696,"(-122.44922392494615, 37.78100612641696)",105599524355219
158234409,INDECENT EXPOSURE,SEE CATEGORY,Monday,09/12/2011,08:13,UNKNOWN,RED BARON,UNKNOWN,-122.3994626071402,37.80348011002969,"(-122.3994626071402, 37.80348011002969)",158234409355219
168181635,INDECENT EXPOSURE,SEE CATEGORY,Monday,09/12/2011,08:57,UNKNOWN,RED BARON,UNKNOWN,-122.38223152487497,37.76735864427665,"(-122.38223152487497, 37.76735864427665)",168181635355219
114580887,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,09/13/2011,07:40,UNKNOWN,RED BARON,UNKNOWN,-122.44952105520495,37.78641083171537,"(-122.44952105520495, 37.78641083171537)",114580887355219
161948153,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,09/13/2011,10:25,UNKNOWN,RED BARON,UNKNOWN,-122.38023728142899,37.81084781907508,"(-122.38023728142899, 37.81084781907508)",161948153355219
144542593,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,09/13/2011,10:54,UNKNOWN,RED BARON,UNKNOWN,-122.40790920006772,37.77404083583126,"(-122.40790920006772, 37.77404083583126)",144542593355219
132454190,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,09/14/2011,04:00,UNKNOWN,NONE,UNKNOWN,-122.29340573573755,37.75512518805091,"(-122.29340573573755, 37.75512518805091)",132454190355219
192496210,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,09/14/2011,11:49,UNKNOWN,RED BARON,UNKNOWN,-122.42212047431232,37.81667747634995,"(-122.42212047431232, 37.81667747634995)",192496210355219
160291131,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,09/14/2011,20:00,UNKNOWN,NONE,UNKNOWN,-122.25337776040665,37.61932375298772,"(-122.25337776040665, 37.61932375298772)",160291131355219
119493670,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,09/14/2011,20:00,UNKNOWN,NONE,UNKNOWN,-122.42809658977507,37.71840791276302,"(-122.42809658977507, 37.71840791276302)",119493670355219
153750922,INDECENT EXPOSURE,SEE CATEGORY,Thursday,09/15/2011,05:00,UNKNOWN,NONE,UNKNOWN,-122.47386085874182,37.60432252598258,"(-122.47386085874182, 37.60432252598258)",153750922355219
156458056,INDECENT EXPOSURE,SEE CATEGORY,Thursday,09/15/2011,09:44,UNKNOWN,RED BARON,UNKNOWN,-122.47964345583412,37.792368658346945,"(-122.47964345583412, 37.792368658346945)",156458056355219
115257314,INDECENT EXPOSURE,SEE CATEGORY,Thursday,09/15/2011,10:14,UNKNOWN,RED BARON,UNKNOWN,-122.45919175586982,37.80192068249736,"(-122.45919175586982, 37.80192068249736)",115257314355219
136548670,INDECENT EXPOSURE,SEE CATEGORY,Friday,09/16/2011,12:58,UNKNOWN,RED BARON,UNKNOWN,-122.46961296493507,37.81018379804202,"(-122.46961296493507, 37.81018379804202)",136548670355219
134703374,INDECENT EXPOSURE,SEE CATEGORY,Friday,09/16/2011,13:04,UNKNOWN,RED BARON,UNKNOWN,-122.4536979087078,37.79996795211117,"(-122.4536979087078, 37.79996795211117)",134703374355219
182632952,INDECENT EXPOSURE,SEE CATEGORY,Friday,09/16/2011,15:35,UNKNOWN,RED BARON,UNKNOWN,-122.42123824693468,37.77046844651818,"(-122.42123824693468, 37.77046844651818)",182632952355219
113783698,INDECENT EXPOSURE,SEE CATEGORY,Friday,09/16/2011,16:00,UNKNOWN,NONE,UNKNOWN,-122.21299590957625,37.815849278607686,"(-122.21299590957625, 37.815849278607686)",113783698355219
137842596,INDECENT EXPOSURE,SEE CATEGORY,Friday,09/16/2011,16:06,UNKNOWN,RED BARON,UNKNOWN,-122.3882726991819,37.77942157507425,"(-122.3882726991819, 37.77942157507425)",137842596355219
115874204,INDECENT EXPOSURE,SEE CATEGORY,Friday,09/16/2011,18:00,UNKNOWN,NONE,UNKNOWN,-122.27391705158846,37.6774132228315,"(-122.27391705158846, 37.6774132228315)",115874204355219
150736370,INDECENT EXPOSURE,SEE CATEGORY,Friday,09/16/2011,23:00,UNKNOWN,NONE,UNKNOWN,-122.43395316333145,37.75931926024789,"(-122.43395316333145, 37.75931926024789)",150736370355219
112800705,INDECENT EXPOSURE,SEE CATEGORY,Saturday,09/17/2011,05:00,UNKNOWN,NONE,UNKNOWN,-122.02049145587924,37.65777351774211,"(-122.02049145587924, 37.65777351774211)",112800705355219
166647953,INDECENT EXPOSURE,SEE CATEGORY,Saturday,09/17/2011,11:00,UNKNOWN,NONE,UNKNOWN,-122.38076788971587,37.66337547887503,"(-122.38076788971587, 37.66337547887503)",166647953355219
